file,a,t1,t2,annotation,tier,tier_type,participant,annotator,ref,parent_tier,start,end,duration
file_001,a1713,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a178,gloss_RH_S1,NA,NA,NA
file_001,a1714,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a179,gloss_RH_S1,NA,NA,NA
file_001,a1715,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a180,gloss_RH_S1,NA,NA,NA
file_001,a1716,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a181,gloss_RH_S1,NA,NA,NA
file_001,a1717,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a182,gloss_RH_S1,NA,NA,NA
file_001,a1718,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a183,gloss_RH_S1,NA,NA,NA
file_001,a1719,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a184,gloss_RH_S1,NA,NA,NA
file_001,a1720,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a185,gloss_RH_S1,NA,NA,NA
file_001,a1721,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a186,gloss_RH_S1,NA,NA,NA
file_001,a1722,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a187,gloss_RH_S1,NA,NA,NA
file_001,a1723,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a188,gloss_RH_S1,NA,NA,NA
file_001,a1724,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a189,gloss_RH_S1,NA,NA,NA
file_001,a1725,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a190,gloss_RH_S1,NA,NA,NA
file_001,a1726,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a191,gloss_RH_S1,NA,NA,NA
file_001,a1727,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a192,gloss_RH_S1,NA,NA,NA
file_001,a1728,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a193,gloss_RH_S1,NA,NA,NA
file_001,a1729,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a194,gloss_RH_S1,NA,NA,NA
file_001,a1730,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a195,gloss_RH_S1,NA,NA,NA
file_001,a1731,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a196,gloss_RH_S1,NA,NA,NA
file_001,a1732,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a197,gloss_RH_S1,NA,NA,NA
file_001,a1733,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a198,gloss_RH_S1,NA,NA,NA
file_001,a1734,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a199,gloss_RH_S1,NA,NA,NA
file_001,a1735,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a200,gloss_RH_S1,NA,NA,NA
file_001,a1736,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a201,gloss_RH_S1,NA,NA,NA
file_001,a1737,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a202,gloss_RH_S1,NA,NA,NA
file_001,a1738,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a203,gloss_RH_S1,NA,NA,NA
file_001,a1739,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a204,gloss_RH_S1,NA,NA,NA
file_001,a1740,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a205,gloss_RH_S1,NA,NA,NA
file_001,a1741,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a206,gloss_RH_S1,NA,NA,NA
file_001,a1742,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a207,gloss_RH_S1,NA,NA,NA
file_001,a1743,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a208,gloss_RH_S1,NA,NA,NA
file_001,a1744,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a209,gloss_RH_S1,NA,NA,NA
file_001,a1745,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a211,gloss_RH_S1,NA,NA,NA
file_001,a1746,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a212,gloss_RH_S1,NA,NA,NA
file_001,a1747,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a213,gloss_RH_S1,NA,NA,NA
file_001,a1748,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a214,gloss_RH_S1,NA,NA,NA
file_001,a1749,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a215,gloss_RH_S1,NA,NA,NA
file_001,a1750,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a216,gloss_RH_S1,NA,NA,NA
file_001,a1751,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a217,gloss_RH_S1,NA,NA,NA
file_001,a1752,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a218,gloss_RH_S1,NA,NA,NA
file_001,a1753,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a219,gloss_RH_S1,NA,NA,NA
file_001,a1754,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a220,gloss_RH_S1,NA,NA,NA
file_001,a1755,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a221,gloss_RH_S1,NA,NA,NA
file_001,a1756,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a222,gloss_RH_S1,NA,NA,NA
file_001,a1757,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a224,gloss_RH_S1,NA,NA,NA
file_001,a1758,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a225,gloss_RH_S1,NA,NA,NA
file_001,a1759,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a226,gloss_RH_S1,NA,NA,NA
file_001,a1760,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a227,gloss_RH_S1,NA,NA,NA
file_001,a1761,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a228,gloss_RH_S1,NA,NA,NA
file_001,a1762,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a229,gloss_RH_S1,NA,NA,NA
file_001,a1763,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a230,gloss_RH_S1,NA,NA,NA
file_001,a1764,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a231,gloss_RH_S1,NA,NA,NA
file_001,a1765,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a232,gloss_RH_S1,NA,NA,NA
file_001,a1766,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a233,gloss_RH_S1,NA,NA,NA
file_001,a1767,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a234,gloss_RH_S1,NA,NA,NA
file_001,a1768,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a235,gloss_RH_S1,NA,NA,NA
file_001,a1769,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a236,gloss_RH_S1,NA,NA,NA
file_001,a1770,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a237,gloss_RH_S1,NA,NA,NA
file_001,a1771,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a238,gloss_RH_S1,NA,NA,NA
file_001,a1772,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a239,gloss_RH_S1,NA,NA,NA
file_001,a1773,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a240,gloss_RH_S1,NA,NA,NA
file_001,a1774,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a241,gloss_RH_S1,NA,NA,NA
file_001,a1775,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a243,gloss_RH_S1,NA,NA,NA
file_001,a1776,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a244,gloss_RH_S1,NA,NA,NA
file_001,a1777,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a245,gloss_RH_S1,NA,NA,NA
file_001,a1778,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a246,gloss_RH_S1,NA,NA,NA
file_001,a1779,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a247,gloss_RH_S1,NA,NA,NA
file_001,a1780,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a248,gloss_RH_S1,NA,NA,NA
file_001,a1781,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a249,gloss_RH_S1,NA,NA,NA
file_001,a1782,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a250,gloss_RH_S1,NA,NA,NA
file_001,a1783,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a251,gloss_RH_S1,NA,NA,NA
file_001,a1784,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a252,gloss_RH_S1,NA,NA,NA
file_001,a1785,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a254,gloss_RH_S1,NA,NA,NA
file_001,a1786,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a255,gloss_RH_S1,NA,NA,NA
file_001,a1787,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a256,gloss_RH_S1,NA,NA,NA
file_001,a1788,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a257,gloss_RH_S1,NA,NA,NA
file_001,a1789,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a258,gloss_RH_S1,NA,NA,NA
file_001,a1790,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a259,gloss_RH_S1,NA,NA,NA
file_001,a1791,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a260,gloss_RH_S1,NA,NA,NA
file_001,a1792,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a261,gloss_RH_S1,NA,NA,NA
file_001,a1793,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a262,gloss_RH_S1,NA,NA,NA
file_001,a1794,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a263,gloss_RH_S1,NA,NA,NA
file_001,a1795,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a265,gloss_RH_S1,NA,NA,NA
file_001,a1796,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a266,gloss_RH_S1,NA,NA,NA
file_001,a1797,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a267,gloss_RH_S1,NA,NA,NA
file_001,a1798,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a268,gloss_RH_S1,NA,NA,NA
file_001,a1799,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a269,gloss_RH_S1,NA,NA,NA
file_001,a1800,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a270,gloss_RH_S1,NA,NA,NA
file_001,a1801,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a271,gloss_RH_S1,NA,NA,NA
file_001,a1802,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a272,gloss_RH_S1,NA,NA,NA
file_001,a1803,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a273,gloss_RH_S1,NA,NA,NA
file_001,a1804,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a274,gloss_RH_S1,NA,NA,NA
file_001,a1805,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a275,gloss_RH_S1,NA,NA,NA
file_001,a1806,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a276,gloss_RH_S1,NA,NA,NA
file_001,a1807,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a277,gloss_RH_S1,NA,NA,NA
file_001,a1808,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a278,gloss_RH_S1,NA,NA,NA
file_001,a1809,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a279,gloss_RH_S1,NA,NA,NA
file_001,a1810,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a280,gloss_RH_S1,NA,NA,NA
file_001,a1811,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a281,gloss_RH_S1,NA,NA,NA
file_001,a1812,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a282,gloss_RH_S1,NA,NA,NA
file_001,a1813,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a285,gloss_RH_S1,NA,NA,NA
file_001,a1814,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a286,gloss_RH_S1,NA,NA,NA
file_001,a1815,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a288,gloss_RH_S1,NA,NA,NA
file_001,a1816,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a289,gloss_RH_S1,NA,NA,NA
file_001,a1817,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a290,gloss_RH_S1,NA,NA,NA
file_001,a1818,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a291,gloss_RH_S1,NA,NA,NA
file_001,a1819,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a292,gloss_RH_S1,NA,NA,NA
file_001,a1820,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a293,gloss_RH_S1,NA,NA,NA
file_001,a1821,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a294,gloss_RH_S1,NA,NA,NA
file_001,a1822,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a295,gloss_RH_S1,NA,NA,NA
file_001,a1823,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a296,gloss_RH_S1,NA,NA,NA
file_001,a1824,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a297,gloss_RH_S1,NA,NA,NA
file_001,a1825,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a298,gloss_RH_S1,NA,NA,NA
file_001,a1826,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a299,gloss_RH_S1,NA,NA,NA
file_001,a1827,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a300,gloss_RH_S1,NA,NA,NA
file_001,a1828,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a301,gloss_RH_S1,NA,NA,NA
file_001,a1829,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a302,gloss_RH_S1,NA,NA,NA
file_001,a1830,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a303,gloss_RH_S1,NA,NA,NA
file_001,a1831,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a304,gloss_RH_S1,NA,NA,NA
file_001,a1832,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a305,gloss_RH_S1,NA,NA,NA
file_001,a1833,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a306,gloss_RH_S1,NA,NA,NA
file_001,a1834,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a307,gloss_RH_S1,NA,NA,NA
file_001,a1835,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a308,gloss_RH_S1,NA,NA,NA
file_001,a1836,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a309,gloss_RH_S1,NA,NA,NA
file_001,a1837,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a310,gloss_RH_S1,NA,NA,NA
file_001,a1838,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a311,gloss_RH_S1,NA,NA,NA
file_001,a1839,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a312,gloss_RH_S1,NA,NA,NA
file_001,a1840,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a313,gloss_RH_S1,NA,NA,NA
file_001,a8640,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a8639,gloss_RH_S1,NA,NA,NA
file_001,a1841,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a314,gloss_RH_S1,NA,NA,NA
file_001,a1842,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a315,gloss_RH_S1,NA,NA,NA
file_001,a1843,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a316,gloss_RH_S1,NA,NA,NA
file_001,a1844,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a317,gloss_RH_S1,NA,NA,NA
file_001,a1845,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a318,gloss_RH_S1,NA,NA,NA
file_001,a1846,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a319,gloss_RH_S1,NA,NA,NA
file_001,a1847,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a320,gloss_RH_S1,NA,NA,NA
file_001,a1848,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a323,gloss_RH_S1,NA,NA,NA
file_001,a1849,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a324,gloss_RH_S1,NA,NA,NA
file_001,a1850,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a325,gloss_RH_S1,NA,NA,NA
file_001,a1851,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a326,gloss_RH_S1,NA,NA,NA
file_001,a1852,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a327,gloss_RH_S1,NA,NA,NA
file_001,a1853,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a328,gloss_RH_S1,NA,NA,NA
file_001,a1854,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a329,gloss_RH_S1,NA,NA,NA
file_001,a1855,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a330,gloss_RH_S1,NA,NA,NA
file_001,a1856,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a331,gloss_RH_S1,NA,NA,NA
file_001,a1857,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a332,gloss_RH_S1,NA,NA,NA
file_001,a1858,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a333,gloss_RH_S1,NA,NA,NA
file_001,a1859,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a334,gloss_RH_S1,NA,NA,NA
file_001,a1860,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a335,gloss_RH_S1,NA,NA,NA
file_001,a1861,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a336,gloss_RH_S1,NA,NA,NA
file_001,a1862,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a338,gloss_RH_S1,NA,NA,NA
file_001,a1863,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a340,gloss_RH_S1,NA,NA,NA
file_001,a1864,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a341,gloss_RH_S1,NA,NA,NA
file_001,a1865,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a342,gloss_RH_S1,NA,NA,NA
file_001,a1866,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a343,gloss_RH_S1,NA,NA,NA
file_001,a1867,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a344,gloss_RH_S1,NA,NA,NA
file_001,a1868,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a345,gloss_RH_S1,NA,NA,NA
file_001,a1869,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a346,gloss_RH_S1,NA,NA,NA
file_001,a1870,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a347,gloss_RH_S1,NA,NA,NA
file_001,a1871,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a348,gloss_RH_S1,NA,NA,NA
file_001,a1872,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a349,gloss_RH_S1,NA,NA,NA
file_001,a1873,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a350,gloss_RH_S1,NA,NA,NA
file_001,a1874,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a351,gloss_RH_S1,NA,NA,NA
file_001,a1875,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a352,gloss_RH_S1,NA,NA,NA
file_001,a1876,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a353,gloss_RH_S1,NA,NA,NA
file_001,a1877,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a354,gloss_RH_S1,NA,NA,NA
file_001,a1878,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a355,gloss_RH_S1,NA,NA,NA
file_001,a1879,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a356,gloss_RH_S1,NA,NA,NA
file_001,a1880,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a357,gloss_RH_S1,NA,NA,NA
file_001,a1881,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a358,gloss_RH_S1,NA,NA,NA
file_001,a1882,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a359,gloss_RH_S1,NA,NA,NA
file_001,a1883,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a360,gloss_RH_S1,NA,NA,NA
file_001,a1884,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a361,gloss_RH_S1,NA,NA,NA
file_001,a1885,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a362,gloss_RH_S1,NA,NA,NA
file_001,a1886,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a363,gloss_RH_S1,NA,NA,NA
file_001,a1887,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a364,gloss_RH_S1,NA,NA,NA
file_001,a1888,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a365,gloss_RH_S1,NA,NA,NA
file_001,a1889,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a366,gloss_RH_S1,NA,NA,NA
file_001,a1890,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a367,gloss_RH_S1,NA,NA,NA
file_001,a1891,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a368,gloss_RH_S1,NA,NA,NA
file_001,a1892,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a369,gloss_RH_S1,NA,NA,NA
file_001,a1893,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a370,gloss_RH_S1,NA,NA,NA
file_001,a1894,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a371,gloss_RH_S1,NA,NA,NA
file_001,a1895,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a372,gloss_RH_S1,NA,NA,NA
file_001,a1896,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a373,gloss_RH_S1,NA,NA,NA
file_001,a1897,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a374,gloss_RH_S1,NA,NA,NA
file_001,a1898,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a375,gloss_RH_S1,NA,NA,NA
file_001,a1899,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a376,gloss_RH_S1,NA,NA,NA
file_001,a1900,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a377,gloss_RH_S1,NA,NA,NA
file_001,a1901,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a378,gloss_RH_S1,NA,NA,NA
file_001,a1902,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a379,gloss_RH_S1,NA,NA,NA
file_001,a1903,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a380,gloss_RH_S1,NA,NA,NA
file_001,a1904,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a382,gloss_RH_S1,NA,NA,NA
file_001,a1905,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a383,gloss_RH_S1,NA,NA,NA
file_001,a1906,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a384,gloss_RH_S1,NA,NA,NA
file_001,a1907,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a385,gloss_RH_S1,NA,NA,NA
file_001,a1908,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a386,gloss_RH_S1,NA,NA,NA
file_001,a1909,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a387,gloss_RH_S1,NA,NA,NA
file_001,a1910,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a388,gloss_RH_S1,NA,NA,NA
file_001,a1911,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a389,gloss_RH_S1,NA,NA,NA
file_001,a1912,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a390,gloss_RH_S1,NA,NA,NA
file_001,a1913,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a391,gloss_RH_S1,NA,NA,NA
file_001,a1914,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a392,gloss_RH_S1,NA,NA,NA
file_001,a1915,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a393,gloss_RH_S1,NA,NA,NA
file_001,a1916,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a394,gloss_RH_S1,NA,NA,NA
file_001,a1917,NA,NA,two-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a395,gloss_RH_S1,NA,NA,NA
file_001,a1918,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a396,gloss_RH_S1,NA,NA,NA
file_001,a1919,NA,NA,one-handed,articulator_RH_S1,articulator_RH,Signer_001,NA,a397,gloss_RH_S1,NA,NA,NA
